video_id,sport,caption_id,caption,rank,similarity,frame_file,frame_number
video1623,basketball,9,men are playing basketball,1,0.2667255699634552,video1623_frame_003.jpg,3
video1623,basketball,9,men are playing basketball,2,0.26502564549446106,video1623_frame_000.jpg,0
video1623,basketball,9,men are playing basketball,3,0.26260969042778015,video1623_frame_004.jpg,4
video1623,basketball,9,men are playing basketball,4,0.2518772482872009,video1623_frame_002.jpg,2
video1623,basketball,9,men are playing basketball,5,0.25044116377830505,video1623_frame_006.jpg,6
video1623,basketball,9,men are playing basketball,6,0.250277042388916,video1623_frame_005.jpg,5
video1623,basketball,9,men are playing basketball,7,0.25004974007606506,video1623_frame_011.jpg,11
video1623,basketball,9,men are playing basketball,8,0.24990592896938324,video1623_frame_008.jpg,8
video1623,basketball,10,men are playing basketball,1,0.2667255699634552,video1623_frame_003.jpg,3
video1623,basketball,10,men are playing basketball,2,0.26502564549446106,video1623_frame_000.jpg,0
video1623,basketball,10,men are playing basketball,3,0.26260969042778015,video1623_frame_004.jpg,4
video1623,basketball,10,men are playing basketball,4,0.2518772482872009,video1623_frame_002.jpg,2
video1623,basketball,10,men are playing basketball,5,0.25044116377830505,video1623_frame_006.jpg,6
video1623,basketball,10,men are playing basketball,6,0.250277042388916,video1623_frame_005.jpg,5
video1623,basketball,10,men are playing basketball,7,0.25004974007606506,video1623_frame_011.jpg,11
video1623,basketball,10,men are playing basketball,8,0.24990592896938324,video1623_frame_008.jpg,8
video1623,basketball,11,people are playing basketball,1,0.24643222987651825,video1623_frame_003.jpg,3
video1623,basketball,11,people are playing basketball,2,0.24452152848243713,video1623_frame_004.jpg,4
video1623,basketball,11,people are playing basketball,3,0.24377872049808502,video1623_frame_000.jpg,0
video1623,basketball,11,people are playing basketball,4,0.2409176230430603,video1623_frame_008.jpg,8
video1623,basketball,11,people are playing basketball,5,0.2310795783996582,video1623_frame_006.jpg,6
video1623,basketball,11,people are playing basketball,6,0.23084712028503418,video1623_frame_010.jpg,10
video1623,basketball,11,people are playing basketball,7,0.2307465523481369,video1623_frame_009.jpg,9
video1623,basketball,11,people are playing basketball,8,0.23072825372219086,video1623_frame_002.jpg,2
video1623,basketball,12,people play basketball,1,0.2605365514755249,video1623_frame_000.jpg,0
video1623,basketball,12,people play basketball,2,0.25393733382225037,video1623_frame_003.jpg,3
video1623,basketball,12,people play basketball,3,0.24821539223194122,video1623_frame_004.jpg,4
video1623,basketball,12,people play basketball,4,0.24649794399738312,video1623_frame_008.jpg,8
video1623,basketball,12,people play basketball,5,0.24637922644615173,video1623_frame_011.jpg,11
video1623,basketball,12,people play basketball,6,0.24455900490283966,video1623_frame_006.jpg,6
video1623,basketball,12,people play basketball,7,0.24052229523658752,video1623_frame_002.jpg,2
video1623,basketball,12,people play basketball,8,0.23727434873580933,video1623_frame_010.jpg,10
video1623,basketball,13,person playing a game,1,0.20264707505702972,video1623_frame_003.jpg,3
video1623,basketball,13,person playing a game,2,0.19221988320350647,video1623_frame_000.jpg,0
video1623,basketball,13,person playing a game,3,0.19083161652088165,video1623_frame_004.jpg,4
video1623,basketball,13,person playing a game,4,0.19056753814220428,video1623_frame_008.jpg,8
video1623,basketball,13,person playing a game,5,0.1804949790239334,video1623_frame_011.jpg,11
video1623,basketball,13,person playing a game,6,0.1735781580209732,video1623_frame_010.jpg,10
video1623,basketball,13,person playing a game,7,0.171705961227417,video1623_frame_007.jpg,7
video1623,basketball,13,person playing a game,8,0.1696939468383789,video1623_frame_002.jpg,2
video1623,basketball,14,players playing basketball and someone dunking,1,0.279518187046051,video1623_frame_003.jpg,3
video1623,basketball,14,players playing basketball and someone dunking,2,0.2749246656894684,video1623_frame_000.jpg,0
video1623,basketball,14,players playing basketball and someone dunking,3,0.27191483974456787,video1623_frame_004.jpg,4
video1623,basketball,14,players playing basketball and someone dunking,4,0.2712894678115845,video1623_frame_007.jpg,7
video1623,basketball,14,players playing basketball and someone dunking,5,0.2690354585647583,video1623_frame_006.jpg,6
video1623,basketball,14,players playing basketball and someone dunking,6,0.2657862901687622,video1623_frame_011.jpg,11
video1623,basketball,14,players playing basketball and someone dunking,7,0.26492929458618164,video1623_frame_002.jpg,2
video1623,basketball,14,players playing basketball and someone dunking,8,0.26457923650741577,video1623_frame_005.jpg,5
video1623,basketball,15,the people are playing basket ball,1,0.24132734537124634,video1623_frame_003.jpg,3
video1623,basketball,15,the people are playing basket ball,2,0.23574520647525787,video1623_frame_004.jpg,4
video1623,basketball,15,the people are playing basket ball,3,0.23320221900939941,video1623_frame_008.jpg,8
video1623,basketball,15,the people are playing basket ball,4,0.23171520233154297,video1623_frame_000.jpg,0
video1623,basketball,15,the people are playing basket ball,5,0.2287217080593109,video1623_frame_009.jpg,9
video1623,basketball,15,the people are playing basket ball,6,0.22357453405857086,video1623_frame_005.jpg,5
video1623,basketball,15,the people are playing basket ball,7,0.22274287045001984,video1623_frame_002.jpg,2
video1623,basketball,15,the people are playing basket ball,8,0.221936896443367,video1623_frame_006.jpg,6
video1623,basketball,16,the person is dunking a basketball,1,0.27904871106147766,video1623_frame_000.jpg,0
video1623,basketball,16,the person is dunking a basketball,2,0.26935312151908875,video1623_frame_006.jpg,6
video1623,basketball,16,the person is dunking a basketball,3,0.26712000370025635,video1623_frame_003.jpg,3
video1623,basketball,16,the person is dunking a basketball,4,0.2653317153453827,video1623_frame_004.jpg,4
video1623,basketball,16,the person is dunking a basketball,5,0.2616982161998749,video1623_frame_008.jpg,8
video1623,basketball,16,the person is dunking a basketball,6,0.2583659589290619,video1623_frame_007.jpg,7
video1623,basketball,16,the person is dunking a basketball,7,0.2550285756587982,video1623_frame_002.jpg,2
video1623,basketball,16,the person is dunking a basketball,8,0.25431951880455017,video1623_frame_011.jpg,11
video1623,basketball,17,the players are playing basket ball,1,0.2628624141216278,video1623_frame_003.jpg,3
video1623,basketball,17,the players are playing basket ball,2,0.2560950219631195,video1623_frame_004.jpg,4
video1623,basketball,17,the players are playing basket ball,3,0.2540910542011261,video1623_frame_000.jpg,0
video1623,basketball,17,the players are playing basket ball,4,0.24878694117069244,video1623_frame_008.jpg,8
video1623,basketball,17,the players are playing basket ball,5,0.24444156885147095,video1623_frame_005.jpg,5
video1623,basketball,17,the players are playing basket ball,6,0.24433347582817078,video1623_frame_009.jpg,9
video1623,basketball,17,the players are playing basket ball,7,0.24406126141548157,video1623_frame_010.jpg,10
video1623,basketball,17,the players are playing basket ball,8,0.24335713684558868,video1623_frame_002.jpg,2
video1623,basketball,18,there are men playing basketball,1,0.2663710117340088,video1623_frame_003.jpg,3
video1623,basketball,18,there are men playing basketball,2,0.2632773220539093,video1623_frame_004.jpg,4
video1623,basketball,18,there are men playing basketball,3,0.2626711130142212,video1623_frame_000.jpg,0
video1623,basketball,18,there are men playing basketball,4,0.25164324045181274,video1623_frame_002.jpg,2
video1623,basketball,18,there are men playing basketball,5,0.2511380910873413,video1623_frame_005.jpg,5
video1623,basketball,18,there are men playing basketball,6,0.25006821751594543,video1623_frame_006.jpg,6
video1623,basketball,18,there are men playing basketball,7,0.24833884835243225,video1623_frame_009.jpg,9
video1623,basketball,18,there are men playing basketball,8,0.2481384426355362,video1623_frame_008.jpg,8
video1623,basketball,19,a basketball player runs down the court and scores,1,0.30211085081100464,video1623_frame_004.jpg,4
video1623,basketball,19,a basketball player runs down the court and scores,2,0.29896870255470276,video1623_frame_003.jpg,3
video1623,basketball,19,a basketball player runs down the court and scores,3,0.28375163674354553,video1623_frame_000.jpg,0
video1623,basketball,19,a basketball player runs down the court and scores,4,0.2828579545021057,video1623_frame_002.jpg,2
video1623,basketball,19,a basketball player runs down the court and scores,5,0.28159087896347046,video1623_frame_008.jpg,8
video1623,basketball,19,a basketball player runs down the court and scores,6,0.2807338237762451,video1623_frame_011.jpg,11
video1623,basketball,19,a basketball player runs down the court and scores,7,0.28026923537254333,video1623_frame_010.jpg,10
video1623,basketball,19,a basketball player runs down the court and scores,8,0.2774571478366852,video1623_frame_006.jpg,6
video1667,basketball,0,a basketball player does a slam dunk,1,0.33040952682495117,video1667_frame_010.jpg,10
video1667,basketball,0,a basketball player does a slam dunk,2,0.3284589946269989,video1667_frame_000.jpg,0
video1667,basketball,0,a basketball player does a slam dunk,3,0.32403719425201416,video1667_frame_006.jpg,6
video1667,basketball,0,a basketball player does a slam dunk,4,0.32331639528274536,video1667_frame_004.jpg,4
video1667,basketball,0,a basketball player does a slam dunk,5,0.3127177953720093,video1667_frame_001.jpg,1
video1667,basketball,0,a basketball player does a slam dunk,6,0.30991193652153015,video1667_frame_005.jpg,5
video1667,basketball,0,a basketball player does a slam dunk,7,0.30051782727241516,video1667_frame_002.jpg,2
video1667,basketball,0,a basketball player does a slam dunk,8,0.2934260070323944,video1667_frame_011.jpg,11
video1667,basketball,1,a man does basketball trick shots,1,0.3129109740257263,video1667_frame_004.jpg,4
video1667,basketball,1,a man does basketball trick shots,2,0.3118971884250641,video1667_frame_000.jpg,0
video1667,basketball,1,a man does basketball trick shots,3,0.30640920996665955,video1667_frame_006.jpg,6
video1667,basketball,1,a man does basketball trick shots,4,0.290613055229187,video1667_frame_010.jpg,10
video1667,basketball,1,a man does basketball trick shots,5,0.2848866879940033,video1667_frame_001.jpg,1
video1667,basketball,1,a man does basketball trick shots,6,0.28233304619789124,video1667_frame_005.jpg,5
video1667,basketball,1,a man does basketball trick shots,7,0.2687602639198303,video1667_frame_002.jpg,2
video1667,basketball,1,a man does basketball trick shots,8,0.26207688450813293,video1667_frame_007.jpg,7
video1667,basketball,2,a man is dunking,1,0.31740161776542664,video1667_frame_000.jpg,0
video1667,basketball,2,a man is dunking,2,0.31386587023735046,video1667_frame_010.jpg,10
video1667,basketball,2,a man is dunking,3,0.31235748529434204,video1667_frame_006.jpg,6
video1667,basketball,2,a man is dunking,4,0.3086325526237488,video1667_frame_001.jpg,1
video1667,basketball,2,a man is dunking,5,0.302854984998703,video1667_frame_005.jpg,5
video1667,basketball,2,a man is dunking,6,0.302763432264328,video1667_frame_004.jpg,4
video1667,basketball,2,a man is dunking,7,0.2982242703437805,video1667_frame_007.jpg,7
video1667,basketball,2,a man is dunking,8,0.2979089021682739,video1667_frame_002.jpg,2
video1667,basketball,3,a man preforms a slam dunk,1,0.32738611102104187,video1667_frame_000.jpg,0
video1667,basketball,3,a man preforms a slam dunk,2,0.3272707462310791,video1667_frame_010.jpg,10
video1667,basketball,3,a man preforms a slam dunk,3,0.3213267922401428,video1667_frame_004.jpg,4
video1667,basketball,3,a man preforms a slam dunk,4,0.3201127052307129,video1667_frame_006.jpg,6
video1667,basketball,3,a man preforms a slam dunk,5,0.31673306226730347,video1667_frame_001.jpg,1
video1667,basketball,3,a man preforms a slam dunk,6,0.3076685965061188,video1667_frame_005.jpg,5
video1667,basketball,3,a man preforms a slam dunk,7,0.3042584955692291,video1667_frame_002.jpg,2
video1667,basketball,3,a man preforms a slam dunk,8,0.29211199283599854,video1667_frame_011.jpg,11
video1667,basketball,4,a video clip showcasing basketball dunks,1,0.34767019748687744,video1667_frame_006.jpg,6
video1667,basketball,4,a video clip showcasing basketball dunks,2,0.34025391936302185,video1667_frame_000.jpg,0
video1667,basketball,4,a video clip showcasing basketball dunks,3,0.3333940804004669,video1667_frame_004.jpg,4
video1667,basketball,4,a video clip showcasing basketball dunks,4,0.32485976815223694,video1667_frame_010.jpg,10
video1667,basketball,4,a video clip showcasing basketball dunks,5,0.3244735896587372,video1667_frame_005.jpg,5
video1667,basketball,4,a video clip showcasing basketball dunks,6,0.3119354546070099,video1667_frame_002.jpg,2
video1667,basketball,4,a video clip showcasing basketball dunks,7,0.3093593716621399,video1667_frame_001.jpg,1
video1667,basketball,4,a video clip showcasing basketball dunks,8,0.3054569959640503,video1667_frame_007.jpg,7
video1667,basketball,5,a video shows men performing athletic and impressive basketball dunks,1,0.35009241104125977,video1667_frame_006.jpg,6
video1667,basketball,5,a video shows men performing athletic and impressive basketball dunks,2,0.32957544922828674,video1667_frame_005.jpg,5
video1667,basketball,5,a video shows men performing athletic and impressive basketball dunks,3,0.3212014436721802,video1667_frame_004.jpg,4
video1667,basketball,5,a video shows men performing athletic and impressive basketball dunks,4,0.3167167901992798,video1667_frame_000.jpg,0
video1667,basketball,5,a video shows men performing athletic and impressive basketball dunks,5,0.3145633041858673,video1667_frame_002.jpg,2
video1667,basketball,5,a video shows men performing athletic and impressive basketball dunks,6,0.30137383937835693,video1667_frame_008.jpg,8
video1667,basketball,5,a video shows men performing athletic and impressive basketball dunks,7,0.3009277582168579,video1667_frame_010.jpg,10
video1667,basketball,5,a video shows men performing athletic and impressive basketball dunks,8,0.2962227761745453,video1667_frame_009.jpg,9
video1667,basketball,6,different people doing tricks with a basketball,1,0.3320387601852417,video1667_frame_004.jpg,4
video1667,basketball,6,different people doing tricks with a basketball,2,0.3219341039657593,video1667_frame_000.jpg,0
video1667,basketball,6,different people doing tricks with a basketball,3,0.29501670598983765,video1667_frame_006.jpg,6
video1667,basketball,6,different people doing tricks with a basketball,4,0.29280707240104675,video1667_frame_001.jpg,1
video1667,basketball,6,different people doing tricks with a basketball,5,0.28038880228996277,video1667_frame_003.jpg,3
video1667,basketball,6,different people doing tricks with a basketball,6,0.2725786566734314,video1667_frame_010.jpg,10
video1667,basketball,6,different people doing tricks with a basketball,7,0.26976531744003296,video1667_frame_005.jpg,5
video1667,basketball,6,different people doing tricks with a basketball,8,0.26050856709480286,video1667_frame_002.jpg,2
video1667,basketball,7,man does backflips then a slam dunk,1,0.3380778431892395,video1667_frame_000.jpg,0
video1667,basketball,7,man does backflips then a slam dunk,2,0.3355342447757721,video1667_frame_006.jpg,6
video1667,basketball,7,man does backflips then a slam dunk,3,0.3260020613670349,video1667_frame_004.jpg,4
video1667,basketball,7,man does backflips then a slam dunk,4,0.3243548274040222,video1667_frame_001.jpg,1
video1667,basketball,7,man does backflips then a slam dunk,5,0.32382887601852417,video1667_frame_010.jpg,10
video1667,basketball,7,man does backflips then a slam dunk,6,0.31573382019996643,video1667_frame_005.jpg,5
video1667,basketball,7,man does backflips then a slam dunk,7,0.30023393034935,video1667_frame_002.jpg,2
video1667,basketball,7,man does backflips then a slam dunk,8,0.29199936985969543,video1667_frame_011.jpg,11
video1667,basketball,8,men are dunking a basketball,1,0.31793490052223206,video1667_frame_000.jpg,0
video1667,basketball,8,men are dunking a basketball,2,0.31371238827705383,video1667_frame_004.jpg,4
video1667,basketball,8,men are dunking a basketball,3,0.3116249442100525,video1667_frame_006.jpg,6
video1667,basketball,8,men are dunking a basketball,4,0.309023916721344,video1667_frame_001.jpg,1
video1667,basketball,8,men are dunking a basketball,5,0.300194650888443,video1667_frame_005.jpg,5
video1667,basketball,8,men are dunking a basketball,6,0.30015164613723755,video1667_frame_010.jpg,10
video1667,basketball,8,men are dunking a basketball,7,0.2900206744670868,video1667_frame_007.jpg,7
video1667,basketball,8,men are dunking a basketball,8,0.2857288718223572,video1667_frame_002.jpg,2
video1667,basketball,9,men are jumping over each other to dunk a basketball,1,0.3399510383605957,video1667_frame_006.jpg,6
video1667,basketball,9,men are jumping over each other to dunk a basketball,2,0.33629027009010315,video1667_frame_000.jpg,0
video1667,basketball,9,men are jumping over each other to dunk a basketball,3,0.3345646560192108,video1667_frame_001.jpg,1
video1667,basketball,9,men are jumping over each other to dunk a basketball,4,0.32404452562332153,video1667_frame_005.jpg,5
video1667,basketball,9,men are jumping over each other to dunk a basketball,5,0.3239583373069763,video1667_frame_004.jpg,4
video1667,basketball,9,men are jumping over each other to dunk a basketball,6,0.3230052590370178,video1667_frame_010.jpg,10
video1667,basketball,9,men are jumping over each other to dunk a basketball,7,0.31454479694366455,video1667_frame_002.jpg,2
video1667,basketball,9,men are jumping over each other to dunk a basketball,8,0.29550352692604065,video1667_frame_011.jpg,11
video1667,basketball,10,men are shown in different places playing basketball,1,0.34562399983406067,video1667_frame_004.jpg,4
video1667,basketball,10,men are shown in different places playing basketball,2,0.31739142537117004,video1667_frame_000.jpg,0
video1667,basketball,10,men are shown in different places playing basketball,3,0.3034690022468567,video1667_frame_006.jpg,6
video1667,basketball,10,men are shown in different places playing basketball,4,0.2816270589828491,video1667_frame_005.jpg,5
video1667,basketball,10,men are shown in different places playing basketball,5,0.2787650525569916,video1667_frame_001.jpg,1
video1667,basketball,10,men are shown in different places playing basketball,6,0.2762215733528137,video1667_frame_007.jpg,7
video1667,basketball,10,men are shown in different places playing basketball,7,0.26418426632881165,video1667_frame_010.jpg,10
video1667,basketball,10,men are shown in different places playing basketball,8,0.26142066717147827,video1667_frame_002.jpg,2
video1667,basketball,11,men dunking basketball clips,1,0.3362824618816376,video1667_frame_006.jpg,6
video1667,basketball,11,men dunking basketball clips,2,0.3306107819080353,video1667_frame_000.jpg,0
video1667,basketball,11,men dunking basketball clips,3,0.3249587118625641,video1667_frame_004.jpg,4
video1667,basketball,11,men dunking basketball clips,4,0.32285764813423157,video1667_frame_010.jpg,10
video1667,basketball,11,men dunking basketball clips,5,0.31930702924728394,video1667_frame_005.jpg,5
video1667,basketball,11,men dunking basketball clips,6,0.31193408370018005,video1667_frame_001.jpg,1
video1667,basketball,11,men dunking basketball clips,7,0.30898794531822205,video1667_frame_007.jpg,7
video1667,basketball,11,men dunking basketball clips,8,0.3069855570793152,video1667_frame_002.jpg,2
video1667,basketball,12,men slam dunking a basketball,1,0.3437555730342865,video1667_frame_006.jpg,6
video1667,basketball,12,men slam dunking a basketball,2,0.34050512313842773,video1667_frame_000.jpg,0
video1667,basketball,12,men slam dunking a basketball,3,0.3385646939277649,video1667_frame_004.jpg,4
video1667,basketball,12,men slam dunking a basketball,4,0.3382524251937866,video1667_frame_001.jpg,1
video1667,basketball,12,men slam dunking a basketball,5,0.3287167251110077,video1667_frame_005.jpg,5
video1667,basketball,12,men slam dunking a basketball,6,0.32555532455444336,video1667_frame_010.jpg,10
video1667,basketball,12,men slam dunking a basketball,7,0.3116544485092163,video1667_frame_002.jpg,2
video1667,basketball,12,men slam dunking a basketball,8,0.29323887825012207,video1667_frame_007.jpg,7
video1667,basketball,13,people are playing basket ball,1,0.3028494119644165,video1667_frame_004.jpg,4
video1667,basketball,13,people are playing basket ball,2,0.2842225730419159,video1667_frame_000.jpg,0
video1667,basketball,13,people are playing basket ball,3,0.25736507773399353,video1667_frame_001.jpg,1
video1667,basketball,13,people are playing basket ball,4,0.25666654109954834,video1667_frame_007.jpg,7
video1667,basketball,13,people are playing basket ball,5,0.25541672110557556,video1667_frame_006.jpg,6
video1667,basketball,13,people are playing basket ball,6,0.24722959101200104,video1667_frame_005.jpg,5
video1667,basketball,13,people are playing basket ball,7,0.24632027745246887,video1667_frame_011.jpg,11
video1667,basketball,13,people are playing basket ball,8,0.24004195630550385,video1667_frame_003.jpg,3
video1667,basketball,14,people make basketball dunks,1,0.3264012634754181,video1667_frame_000.jpg,0
video1667,basketball,14,people make basketball dunks,2,0.3249196410179138,video1667_frame_001.jpg,1
video1667,basketball,14,people make basketball dunks,3,0.320168137550354,video1667_frame_006.jpg,6
video1667,basketball,14,people make basketball dunks,4,0.3148612976074219,video1667_frame_004.jpg,4
video1667,basketball,14,people make basketball dunks,5,0.3086341619491577,video1667_frame_010.jpg,10
video1667,basketball,14,people make basketball dunks,6,0.30498939752578735,video1667_frame_005.jpg,5
video1667,basketball,14,people make basketball dunks,7,0.30371615290641785,video1667_frame_002.jpg,2
video1667,basketball,14,people make basketball dunks,8,0.2911587953567505,video1667_frame_007.jpg,7
video1667,basketball,15,people playing basketball,1,0.3368852436542511,video1667_frame_004.jpg,4
video1667,basketball,15,people playing basketball,2,0.3062187135219574,video1667_frame_000.jpg,0
video1667,basketball,15,people playing basketball,3,0.27782362699508667,video1667_frame_001.jpg,1
video1667,basketball,15,people playing basketball,4,0.276244193315506,video1667_frame_006.jpg,6
video1667,basketball,15,people playing basketball,5,0.26476117968559265,video1667_frame_005.jpg,5
video1667,basketball,15,people playing basketball,6,0.25880420207977295,video1667_frame_007.jpg,7
video1667,basketball,15,people playing basketball,7,0.24929212033748627,video1667_frame_002.jpg,2
video1667,basketball,15,people playing basketball,8,0.24875947833061218,video1667_frame_010.jpg,10
video1667,basketball,16,the men are doing dunking tricks on the courts,1,0.30933308601379395,video1667_frame_006.jpg,6
video1667,basketball,16,the men are doing dunking tricks on the courts,2,0.30175304412841797,video1667_frame_005.jpg,5
video1667,basketball,16,the men are doing dunking tricks on the courts,3,0.29677823185920715,video1667_frame_001.jpg,1
video1667,basketball,16,the men are doing dunking tricks on the courts,4,0.2959057092666626,video1667_frame_004.jpg,4
video1667,basketball,16,the men are doing dunking tricks on the courts,5,0.2949548363685608,video1667_frame_000.jpg,0
video1667,basketball,16,the men are doing dunking tricks on the courts,6,0.2896707355976105,video1667_frame_010.jpg,10
video1667,basketball,16,the men are doing dunking tricks on the courts,7,0.2820746600627899,video1667_frame_002.jpg,2
video1667,basketball,16,the men are doing dunking tricks on the courts,8,0.2711964547634125,video1667_frame_007.jpg,7
